Hamming74
34.620572922839905
35.501224443627976
34.98093413879933
34.26516209059905
34.114587509233736
33.88699986658067
35.16474538622702
33.792280930626745
33.652619285566786
35.11453983488104
34.318579733742204
34.15476312502954
34.13492374464278
34.92547610276
35.537044362124384
36.9515386188861
34.174136661489655
34.00915772338598
34.42611793475108
34.06428862207716
34.3381756216798
34.90841694906019
38.83659398588381
36.896817713919454
34.343625806238606
34.44470583813946
34.579687458275245
34.275951375777424
34.891178227764655
34.16768542604584
36.758257604045205
37.36618198899852
34.111409766352146
33.858886099963854
34.50812461360069
34.06513366423251
34.17647956165963
34.15134120336348
34.60103808944342
34.236052642307996
34.004315444009016
34.085072029062545
34.17380256177259
34.10910169863739
34.34278993250174
35.09516108899926
34.545244380942464
34.41365113765106
35.51423552651912
34.72511926109324
34.39852916315151
34.564498840153256
34.537510431392754
35.31026129473493
36.3702083952123
34.364200579082066
35.03146680877705
34.062907722367235
34.59760280278783
34.37198867141001
34.37347873426973
34.41848628961334
34.133837427770125
34.498558370814294
34.156135421749255
33.97696739978721
34.164239421730926
34.78499441711342
34.08050203774544
34.14938554632484
34.253254575646224
35.39785596063621
37.02562046898948
34.22160946399497
39.14958767816782
34.53323275762408
34.50392834076447
34.286599661411145
34.24264874273463
34.469892285045944
34.27784012089536
34.5101772671119
34.49936850695762
37.15036238508125
34.44616918998204
34.03547592172058
34.40172979037819
34.03304949781807
34.19472285722405
34.29654735260904
34.4083732086441
34.41890603156837
34.04456345798454
34.67989792040038
34.85262626030864
34.10187677324048
34.10648303026946
34.084110602420274
34.06010994766896
34.059109968565636
