LSB
34.71156833867159
39.56530201405629
39.44948804241407
34.55592485080784
38.014665327626204
35.40038929500364
38.78467793813938
40.27116163798613
34.71757523345266
43.504836321891304
41.8358291607948
40.14767036332066
34.34559852706246
33.48308323899879
41.337525744874945
38.02114211240061
35.42164157207142
37.90091171494656
37.387909091753045
37.12877186166511
31.975590585040713
34.79990214121238
38.705434127629175
41.58792061350751
36.27456955400918
37.350807434590244
35.55132451572548
34.87236831502475
37.87701502230435
37.12980966230998
34.49456990439187
36.96419073025076
33.738978252318304
34.93119812625667
37.193812324090636
33.02685083223133
38.687922826002136
35.973304337143276
38.31013479934987
33.18459456716491
35.0704061704362
34.09562077728587
35.39726091062558
34.909913291689364
40.763872932785205
37.653232312430745
38.10206767462137
41.39114010371763
39.61514426920505
40.11285869621463
39.744626447849164
35.92335887920982
40.77904000360351
41.998609959461675
38.72300640304323
39.44982811507486
40.158577145970185
39.58733646538175
41.28986453221113
34.01366998570795
40.626425065206426
35.747540725489856
34.80742154393242
35.26033468307634
34.73171868622077
36.08170748224354
32.656558876631564
41.08867515774052
40.778530395398505
33.42602788223067
38.6187399055562
37.48999792629278
38.21470083750918
33.61912111483066
40.279713662178295
37.8529649244837
35.71118400421724
33.79151602297994
36.552576051477516
36.26236526699503
36.92587221120186
38.157492214335576
41.21139747303574
38.7320031708573
37.53406572057028
37.55806975310564
37.359422653324344
35.806619664249844
32.28919212787116
37.06496873346152
34.04772645111255
37.72299494035845
39.443933384764726
35.2806055870617
33.340969948172365
38.362761138753754
36.65999420146596
33.953096868611226
35.78366992577825
36.103713377530596
