Paper
52.724783881329024
52.84714269005673
52.74377055481934
52.63717925118865
52.60602072188314
52.58400413042707
53.53979129548827
53.469686944523254
52.63522528014437
52.722291802980365
52.687304885037996
52.92475277574731
52.668316878123946
52.616949429837085
52.63107600835751
53.35347886600465
53.28260939532579
52.6050506107898
52.68014380880274
52.67373355698354
52.65554061123883
52.863840910221995
52.747026605183656
52.671024373068924
53.305344402455965
53.188401088075416
52.65603131174429
52.730770710287246
52.627174429369404
52.6670867563712
52.70091875529778
52.72677857412745
52.70290251452789
52.950146358896106
52.616706270641075
52.704639047480704
52.65014656176661
52.66216975067299
52.63327218783239
52.704639047480704
53.532279367751386
52.64133436093654
52.669793484298665
53.24985360942246
52.64916654487901
52.68705775470994
52.77039136047542
52.64084531810971
52.672009335327274
52.977802649464024
53.03820175277377
52.67718405529038
52.64818674908939
52.804279298431325
52.794389080852724
52.695220489792895
52.59875016524251
52.63962295191654
52.62522495348929
52.64011185710889
52.63766788134432
52.64133436093654
52.7345166736767
52.63107600835751
52.628880938905155
52.66487341487131
52.721295371905896
52.59004153348883
52.76007527338038
52.975161116130934
53.32276017269415
52.61257464594583
53.41616043523559
52.6979448144244
52.69819256506306
52.58521093978794
52.62303283861863
53.127805999278685
52.62839329632446
52.614761487034436
52.65578595456115
52.66856294429127
53.822144084202925
52.60844694810213
52.72877418349928
52.59536139974527
52.619868402604546
52.64573822626475
52.85998177236636
52.60966056968863
52.606991049724755
52.74853022140839
52.98361968449008
52.6420680284472
52.5934261488609
52.633760378572454
52.68582231396567
52.62108522052712
52.651126799852044
52.7021584986247
